time,tweets
2018-08-01 11:57:51,"RT @airnewsalerts: There has been an increase of over Rs 870 crore in #GST collections in July as compared to June, 2018: Finance Ministry"
2018-08-01 11:57:13,"RT @airnewsalerts: There has been an increase of over Rs 870 crore in #GST collections in July as compared to June, 2018: Finance Ministry"
2018-08-01 11:56:17,#GST-Educational Series @csmakarand @ppchaudharyMoS  @arunjaitley  @FinMinIndia https://t.co/y7JDhGMZgp
2018-08-01 11:56:14,"There has been an increase of over Rs 870 crore in #GST collections in July as compared to June, 2018: Finance Ministry"
2018-08-01 11:51:54,"#GST: Half of taxpayer base had the option to stay out, but chose otherwise
https://t.co/ugMgeZGvoZ"
2018-08-01 11:49:50,"RT @EconomicTimes: #BREAKING | Total Gross July #GST revenue: Rs 96,483 
CGST: Rs 15,877 crore 
SGST: Rs 22,293 crore 
IGST: Rs. 49,951 cro…"
2018-08-01 11:49:29,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 11:46:52,"RT @AkhandAryabrat: @LillyMaryPinto @cpraghav That one mistake India 6th largest economy, #GST, #Demonetisation, #FarmarsLoanWaiver, #OROP,…"
2018-08-01 11:45:05,"#GST collections rise to Rs 964.83 bn in July, 6.6 mn #GSTR 3B forms filled
https://t.co/alfU8XIjlJ"
2018-08-01 11:44:53,"#GST collections rise to Rs 964.83 bn in July, 6.6 mn #GSTR3B forms filled
https://t.co/s0432weS7N"
2018-08-01 11:43:43,"RT @AkhandAryabrat: @LillyMaryPinto @cpraghav That one mistake India 6th largest economy, #GST, #Demonetisation, #FarmarsLoanWaiver, #OROP,…"
2018-08-01 11:43:40,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:42:48,"@LillyMaryPinto @cpraghav That one mistake India 6th largest economy, #GST, #Demonetisation, #FarmarsLoanWaiver,… https://t.co/Xwr9I2VREj"
2018-08-01 11:41:50,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:41:10,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 11:39:03,#GST Revenue collections for July 2018: Goods and Services Tax - #GST - Dated - 1-8-2018 - The Total Gross GST Reve… https://t.co/uelyttqF8R
2018-08-01 11:38:03,"RT @dpradhanbjp: One year of GST: One year of Growth, Simplicity &amp; Transparency

#GST : Facilitating enhanced #easeofdoingbusiness 

One ye…"
2018-08-01 11:34:53,"Learn how to File GSTR 3b offline by using excel utility | Filing process and Procedure Read more..#gst #return, https://t.co/rVTeqFRC9h"
2018-08-01 11:33:41,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:33:18,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 11:32:44,"Recent #GST rate cut credit negative, says #Moodys
Video Link - https://t.co/Qvsi8k2FgE 
#Business #Government https://t.co/FHyg8GE4YM"
2018-08-01 11:31:51,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:30:58,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 11:30:01,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 11:29:19,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:25:44,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:25:03,"Cabinet clears changes to #GST laws relating to composition scheme, others
https://t.co/KUR8zQSjeN"
2018-08-01 11:24:52,RT @tv9kannada: The Authorities have decided to implement #GST for the ticket prices of the #Lalbhag Flower show. extra Rs 10 has to be pai…
2018-08-01 11:24:33,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:24:19,"#Government  detected Rs 3,026 cr worth #GST evasion in 1 yr: Minister

https://t.co/sXpBGrEaQJ

#GST #StockMarket… https://t.co/4bj9brrWAw"
2018-08-01 11:24:06,"RT @CNBCTV18Live: #CNBCTV18Exclusive | MK Sinha, @cbic_india says continuous monthly uploads of invoices will bring transparency to #GST sy…"
2018-08-01 11:23:59,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:23:38,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:23:11,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 11:22:54,"#GST mop-up rises to Rs 96,483 crore in July  https://t.co/8pEHiydc8A"
2018-08-01 11:21:42,"RT @connectajitcpr: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr,…"
2018-08-01 11:21:36,"#GST collection rises to Rs 96,483 cr

https://t.co/Vx0Ns4z6HF

#Economy https://t.co/8M2lVtsJWd"
2018-08-01 11:21:14,"#GST collection for the month of July is higher than the average collection of Rs 89,885 cr for the last fiscal… https://t.co/0zKUgQnbjg"
2018-08-01 11:20:50,"#CNBCTV18Exclusive | MK Sinha, @cbic_india says continuous monthly uploads of invoices will bring transparency to… https://t.co/Eusz0BsoFc"
2018-08-01 11:20:30,"#Gst #atm #national #matter4u #shortnews #impnews 

Credit :- Bhavna and Sonam https://t.co/XOoo8Xnm5h"
2018-08-01 11:19:55,"#Gst #atm #national #matter4u #shortnews #impnews 

Credit :- Bhavna and Sonam"
2018-08-01 11:19:24,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:19:08,"#CAFinal Printed copy of #GST Charts &amp; Question Bank also available   

Check out Product Details here… https://t.co/7na9ogEVvI"
2018-08-01 11:18:34,"RT @InvGurInd: #Cabinet clears amendments to #GST laws

https://t.co/0QsGIvVreo

 #NarendraModi #PrimeMinister #Economy  @narendramodi http…"
2018-08-01 11:18:22,"#Cabinet clears amendments to #GST laws

https://t.co/0QsGIvVreo

 #NarendraModi #PrimeMinister #Economy… https://t.co/6P591Jrg84"
2018-08-01 11:17:54,"GST was touted as ‘One Nation One Tax‘ since its introduction on July 1st, 2017 GST has undergone many changes both… https://t.co/uBBhvd9hNB"
2018-08-01 11:17:24,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:17:07,The Authorities have decided to implement #GST for the ticket prices of the #Lalbhag Flower show. extra Rs 10 has t… https://t.co/4eJ7JnTY5V
2018-08-01 11:13:14,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:12:04,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:11:15,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:09:35,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:09:01,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 11:08:43,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:08:21,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:08:09,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:07:17,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 11:07:15,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:07:10,"RT @PIB_India: Total gross #GST revenue collected in the month of July 2018 is Rs. 96,483 crore of which CGST is Rs. 15,877 crore, SGST is…"
2018-08-01 11:05:38,"RT @BayerG11: With heat, rainfall and saturated soils comes summer patch.  Check out strategies to limit symptoms in this #GST Talking Turf…"
2018-08-01 11:05:01,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 11:04:56,"Revenue collection under #GST crosses Rs 95,000 crore mark in July for the second month in a row: https://t.co/B48sbVs2zC"
2018-08-01 11:04:48,"RT @SharmaKhemchand: Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST is R…"
2018-08-01 11:03:48,"RT @PIB_India: Total gross #GST revenue collected in the month of July 2018 is Rs. 96,483 crore of which CGST is Rs. 15,877 crore, SGST is…"
2018-08-01 11:03:41,"Total Gross GST revenue collected in Jun 2018 is Rs. 96,483 cr!

CGST is Rs. 15,877 cr
SGST is Rs. 22,293 cr
IGST i… https://t.co/re1GndL9PJ"
2018-08-01 11:03:03,#BIGNEWS: Authorities have decided to implement #GST for the ticket prices of the flower show in Lalbhag where addi… https://t.co/qDzcRYjpdM
2018-08-01 11:02:51,RT @CNBCTV18Live: Govt releases new draft #GST return forms. @cbic_india's MK Sinha answers all your queries #GSTSentimeter https://t.co/qf…
2018-08-01 11:02:24,Govt releases new draft #GST return forms. @cbic_india's MK Sinha answers all your queries #GSTSentimeter https://t.co/qfkWGkTOh3
2018-08-01 11:01:02,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 11:00:19,"Third Eye helps improve tax collection under GST | https://t.co/4PxTB18MjB
#GST #Karnataka"
2018-08-01 10:58:16,"RT @PIB_India: Total gross #GST revenue collected in the month of July 2018 is Rs. 96,483 crore of which CGST is Rs. 15,877 crore, SGST is…"
2018-08-01 10:56:29,"Coming Up At 4:30 PM | GST Sentimeter: Top tax official answers all your queries, tweet your queries on draft #GST… https://t.co/SosjvCX65f"
2018-08-01 10:55:03,"#GST evasion worth Rs 3,026 crore detected in 1 year: Government https://t.co/jERO68AQDH"
2018-08-01 10:53:47,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:51:39,"In #NewIndia , #GST ensures a seamless flow of tax credit that eliminates the cascading effect of taxes, thus benef… https://t.co/ThDrKRI2og"
2018-08-01 10:51:28,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:51:07,"Applicability of #GST: Goods and Services Tax - Started By - MURAGAIAH MELANGI - Dated - 1-8-2018 - Dear All,i have… https://t.co/CwrbBVgI8c"
2018-08-01 10:47:56,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:44:50,"RT @PIB_India: Total gross #GST revenue collected in the month of July 2018 is Rs. 96,483 crore of which CGST is Rs. 15,877 crore, SGST is…"
2018-08-01 10:43:42,"RT @bsindia: #Breaking | Reduction of #GST on several goods and services will have some direct moderating impact on inflation, provided the…"
2018-08-01 10:43:35,@centerofright September month will be interesting ..since #GST rates have been reduced
2018-08-01 10:42:50,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:41:38,"Total Gross #GST collection for the month of July 2018 is Rs.96,483cr https://t.co/uWfCVy8cVC"
2018-08-01 10:41:16,"RT @PIB_India: Total gross #GST revenue collected in the month of July 2018 is Rs. 96,483 crore of which CGST is Rs. 15,877 crore, SGST is…"
2018-08-01 10:41:08,"Skilled workforce is inevitable if the goal is a developed nation. Therefore, 18% #GST on skill development courses… https://t.co/6kcMsooCz5"
2018-08-01 10:39:18,"Why The E-Way Bill Is Now Mandatory? ---&gt; https://t.co/UWHi4GSPUC 

#rajlaxmisolutions #rajlaxmiworld #tally… https://t.co/qF195FQKGZ"
2018-08-01 10:39:06,"#Simplified #GST #Return principles and Draft return formats:

#COMMENTS AWAITED...
The GST Council has released Dr… https://t.co/vH2bWT67H2"
2018-08-01 10:38:36,"Govt unveils draft GST returns forms, seeks public comments. See the draft here https://t.co/MXmW2K3Ajj
#GST"
2018-08-01 10:35:53,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:35:20,"Total gross #GST revenue collected in the month of July 2018 is Rs. 96,483 crore of which CGST is Rs. 15,877 crore,… https://t.co/W5C7FwARlu"
2018-08-01 10:34:36,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:34:15,"RT @connectajitcpr: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr,…"
2018-08-01 10:33:13,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:33:04,"RT @PIB_India: Total gross #GST revenue collected in the month of July 2018 is Rs. 96,483 crore of which CGST is Rs. 15,877 crore, SGST is…"
2018-08-01 10:33:02,"RT @PIB_India: Total gross #GST revenue collected in the month of July 2018 is Rs. 96,483 crore of which CGST is Rs. 15,877 crore, SGST is…"
2018-08-01 10:32:09,"RT @udderrunner: @ABCthedrum @CRAIG_CHUNG @ScottMorrisonMP dosnt even know how the #GST works , so he isn't going to know TrickleDownEconom…"
2018-08-01 10:32:00,#withDIA's Enterprise Desk - equip your organisation with a multitude of advantages under a #GST set-up - all in on… https://t.co/Uv6e5nwFbm
2018-08-01 10:31:51,"Consumption behaviour, populism behind #GST rate cuts.
#GstRates #GstNews #XaTTaX #GstSoftware
https://t.co/OYre9mkvoz"
2018-08-01 10:30:52,"Total gross #GST revenue collected in the month of July 2018 is Rs. 96,483 crore of which CGST is Rs. 15,877 crore,… https://t.co/VAPgKKRgjr"
2018-08-01 10:30:35,"RT @BloombergQuint: Government collects Rs 96,483 crore gross #GST in July. https://t.co/SaXPuKdUTI"
2018-08-01 10:30:08,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:29:46,"RT @connectajitcpr: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr,…"
2018-08-01 10:28:10,"The Total Gross #GST Revenue collected in the month of July 2018 is Rs. 96,483 crore compared to Rs 95,610 in June.… https://t.co/FSOH1dlfjF"
2018-08-01 10:28:00,"GST evasion worth Rs 3,026 crore detected in 1 year: Government - The Economic Times - https://t.co/OWR28LyHTs
#GST"
2018-08-01 10:27:12,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:26:47,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:25:52,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:25:20,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:23:46,"LOL! #LGERESIGN SAYS THIS AFTER IT’S OBVIOUS PH SABO’D #GST 4SAKE OF FAULTY CAMPAIGN OF LIES. 

/!\ THEY NEVER MENT… https://t.co/g91Ovcdt8z"
2018-08-01 10:23:43,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:23:12,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:21:42,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:21:15,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:20:41,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:20:30,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:20:13,"Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293… https://t.co/RkgTsHIEpb"
2018-08-01 10:19:36,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:18:05,@malaysiakini @kinitv LOL! #LGERESIGN SAYS THIS AFTER IT’S OBVIOUS PH SABO’D #GST 4SAKE OF FAULTY CAMPAIGN OF LIES.… https://t.co/bBhCd0m93x
2018-08-01 10:18:05,"RT @DDNewsLive: Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293 cr, IGS…"
2018-08-01 10:17:58,A finely nuanced piece by @MrSamratX on the great NRC mess that makes the #demonetisation and #GST disasters look g… https://t.co/9bT7r14GlR
2018-08-01 10:17:43,"Total Gross #GST revenue collected in July 2018 is Rs. 96,483 cr of which CGST is Rs. 15,877 cr, SGST is Rs. 22,293… https://t.co/fSKBf7TZ1q"
2018-08-01 10:16:21,"#GST evasion worth Rs 30 billion detected in 1 year: #Govt informs #Parliament 
#GSTNews #GSTIndiaExpert… https://t.co/TIyY4GOrMT"
2018-08-01 10:14:37,"RT @Lexplosion1: #CBIC has extended the time limit for filing of #GST return by an #ISD in form GSTR-6 for the months of July, 2017 to Augu…"
2018-08-01 10:14:02,Too many drastic changes at once cause trouble to the common man. Rollback #GST on skill development.
2018-08-01 10:13:51,RT @udderrunner: @TaodeHaas Lobbyists for #Privatization #Derugulation #Globalization #SmallGovernment Higher Broader #GST ( so their compa…
2018-08-01 10:12:46,"#NEWS #tax
#Government collects Rs 96,483 crore #GST for July
https://t.co/ijn06DQFKq"
2018-08-01 10:12:20,"🎩 ...""We're gonna do this, um, no we're not""
""We're not gonna do that, er, yes we will""

#GST
#NEG
#BankingRC… https://t.co/lsApLAeNdU"
2018-08-01 10:12:07,"RT @Austaxpolicy: #Malaysia will soon abolish its Goods and Services Tax system, three years after introducing the tax. Read a study by thr…"
2018-08-01 10:11:09,"GST Update by @ELPIndia 
#ELP #GST 
Read detailed update here: https://t.co/zKMdeABYI1 https://t.co/iPv2eqENDU"
2018-08-01 10:09:30,"RT @BloombergQuint: #RBIPolicy | RBI says crop prices, monsoon, #GST to impact inflation.
Read: https://t.co/UKDpGzM7Wb  
Watch LIVE: https…"
2018-08-01 10:03:51,"RT @BloombergQuint: #GST collections for June stood at Rs 96,483 crore.
https://t.co/ERpKO0fmGW"
2018-08-01 10:03:39,"RT @BloombergQuint: Government collects Rs 96,483 crore gross #GST in July. https://t.co/SaXPuKdUTI"
2018-08-01 10:03:18,"#GST collection rose month-on-month in June.
https://t.co/6cPgHxLHa6"
2018-08-01 10:03:16,The GST rates change is nothing but making a fool of people. The retailers change their actual product price adjust… https://t.co/zm7SrUMLzP
2018-08-01 10:01:37,"#GST collections for June stood at Rs 96,483 crore.
https://t.co/ERpKO0fmGW"
2018-08-01 10:00:26,"RT @EconomicTimes: #BREAKING | Total Gross July #GST revenue: Rs 96,483 
CGST: Rs 15,877 crore 
SGST: Rs 22,293 crore 
IGST: Rs. 49,951 cro…"
2018-08-01 09:59:47,Urjit Patel becomes 1st RBI Governor to hikes repo rate twice in two policy meetings since 2013; 1st ever in Indian… https://t.co/oRXvKahNs7
2018-08-01 09:57:49,"RT @EconomicTimes: #BREAKING | Total Gross July #GST revenue: Rs 96,483 
CGST: Rs 15,877 crore 
SGST: Rs 22,293 crore 
IGST: Rs. 49,951 cro…"
2018-08-01 09:57:40,RT @EconomicTimes: #BREAKING | Cabinet approves #GST amendments https://t.co/uIZWF7wg2U
2018-08-01 09:56:17,Students are suffering because of #GST on online tutorials. https://t.co/HpJHOMBRl6
2018-08-01 09:55:21,The decision to include multiple tax slabs was driven primarily because of the following reasons. #GST #Slab #rates
2018-08-01 09:54:10,"RT @EconomicTimes: #BREAKING | Total Gross July #GST revenue: Rs 96,483 
CGST: Rs 15,877 crore 
SGST: Rs 22,293 crore 
IGST: Rs. 49,951 cro…"
2018-08-01 09:51:53,"GST Collections Increase to Rs 96,483 Crore in July, From Rs 95,610 Crore in June: Hasmukh Adhia
https://t.co/2Uuzhz3yN4
#GST"
2018-08-01 09:50:37,"RT @CNBCTV18News: #RBIPolicy | @RBI Governor, Urjit Patel says recent softening in commodity prices &amp; #GST rate cuts can moderate inflation…"
2018-08-01 09:50:33,"RT @EconomicTimes: #BREAKING | Total Gross July #GST revenue: Rs 96,483 
CGST: Rs 15,877 crore 
SGST: Rs 22,293 crore 
IGST: Rs. 49,951 cro…"
2018-08-01 09:50:01,"RT @ETNOWlive: #BREAKING | July GST collections at Rs 96483 cr: Agencies
#GST @GST_Council https://t.co/TaJe3REwnt"
2018-08-01 09:49:44,"RT @ETNOWlive: #BREAKING | July GST collections at Rs 96483 cr: Agencies
#GST @GST_Council https://t.co/TaJe3REwnt"
2018-08-01 09:49:08,#RBI Guv Says- Recent Softening In Commodity Prices and #GST Rate Cuts Can Moderate #Inflation… https://t.co/DBJcfiP6nH
2018-08-01 09:48:46,"RT @EconomicTimes: #BREAKING | Total Gross July #GST revenue: Rs 96,483 
CGST: Rs 15,877 crore 
SGST: Rs 22,293 crore 
IGST: Rs. 49,951 cro…"
2018-08-01 09:48:44,"RT @CNBCTV18News: #RBIPolicy | @RBI Governor, Urjit Patel says recent softening in commodity prices &amp; #GST rate cuts can moderate inflation…"
2018-08-01 09:48:22,"RT @ETNOWlive: #BREAKING | July GST collections at Rs 96483 cr: Agencies
#GST @GST_Council https://t.co/TaJe3REwnt"
2018-08-01 09:47:57,"#RBIPolicy | @RBI Governor, Urjit Patel says recent softening in commodity prices &amp; #GST rate cuts can moderate inf… https://t.co/XEuhAFz7RP"
2018-08-01 09:47:55,"RT @EconomicTimes: #BREAKING | Total Gross July #GST revenue: Rs 96,483 
CGST: Rs 15,877 crore 
SGST: Rs 22,293 crore 
IGST: Rs. 49,951 cro…"
2018-08-01 09:47:47,"#BREAKING | Total Gross July #GST revenue: Rs 96,483 
CGST: Rs 15,877 crore 
SGST: Rs 22,293 crore 
IGST: Rs. 49,95… https://t.co/WX9fIsryRo"
2018-08-01 09:47:42,"RT @ETNOWlive: #BREAKING | July GST collections at Rs 96483 cr: Agencies
#GST @GST_Council https://t.co/TaJe3REwnt"
2018-08-01 09:45:13,"RT @ETNOWlive: #BREAKING | July GST collections at Rs 96483 cr: Agencies
#GST @GST_Council https://t.co/TaJe3REwnt"
2018-08-01 09:45:07,"Government collects Rs 96,483 crore gross #GST in July. https://t.co/SaXPuKdUTI"
2018-08-01 09:44:58,RT @EconomicTimes: #BREAKING | Cabinet approves #GST amendments https://t.co/uIZWF7wg2U
2018-08-01 09:44:09,RT @AneeshGandotra: finally  #indians will get to experience the benefits of #GST soon https://t.co/72FRRGrKRw
2018-08-01 09:42:26,"RT @BayerG11: With heat, rainfall and saturated soils comes summer patch.  Check out strategies to limit symptoms in this #GST Talking Turf…"
2018-08-01 09:42:21,"RT @BloombergQuint: #RBIPolicy | RBI says crop prices, monsoon, #GST to impact inflation.
Read: https://t.co/UKDpGzM7Wb  
Watch LIVE: https…"
2018-08-01 09:41:03,RT @MahilaCongress: We thank @RahulGandhi for his appreciation and encouragement for @sushmitadevmp &amp; @MahilaCongress #taxfreewings and #Sw…
2018-08-01 09:36:31,"Taxpayer's guide on the different Return application status types.
#GST #GSTCouncilMeet #gstcouncil #gstturns1 https://t.co/eXFTS00QMA"
2018-08-01 09:36:09,"Surprise! #GST rate cut may not be #beneficial for this segment
#GSTNews #GSTIndiaExpert
https://t.co/Tv000W0UJc https://t.co/jWSiN3oRfi"
2018-08-01 09:35:24,@arunjaitley tax evasion can be resist only by control on transportation facilitators. #gst
2018-08-01 09:35:10,"RT @bsindia: #Breaking | Reduction of #GST on several goods and services will have some direct moderating impact on inflation, provided the…"
2018-08-01 09:33:46,"RT @bsindia: #Breaking | Reduction of #GST on several goods and services will have some direct moderating impact on inflation, provided the…"
