tweets,features,sentiment
"RT @ishan_83: CGST collection may be Rs 517 bn less than budgeted target of Rs 6,039 bn #GST with @nit_set https://t.co/93d0WZz1AL","['rt', 'cgst', 'collection', 'rs', 'bn', 'budgeted', 'target', 'rs', 'bn', 'gst']",negative
"Bookmark our #blog to stay tuned on latest updates like #GST, #tally, #ewaybill, #vodafone. Visit---------&gt;… https://t.co/LxCHdlGRs3","['bookmark', 'blog', 'stay', 'tuned', 'updates', 'gst', 'tally', 'ewaybill', 'vodafone']",positive
RT @NigamskSunil: @Swamy39 sir Builders charging 12% #gst under construction houses resulting 7-8% cost increase for already delayed houses…,"['rt', 'sir', 'builders', 'charging', 'gst', 'construction', 'houses', 'resulting', 'cost', 'increase', 'delayed']",neutral
"RT @apnnewsindia: Sanitary #napkins have been exempted from current #GST regime along with some other products: Manish Sisodia, Delhi Finan…","['rt', 'sanitary', 'napkins', 'exempted', 'current', 'gst', 'regime', 'manish', 'sisodia', 'delhi']",neutral
"RT @abhisatna: That's why mine too AKSHAY's Fav movie is #padman
By #gst removing  there's 300cr Rs is saved every day 🙌
So for me #padman…","['rt', 'mine', 'fav', 'movie', 'padman', 'gst', 'removing', 'rs', 'saved', 'day']",negative
#GST anti-profiteering authority seeks inputs from #BhartiAirtel and #Indigo on whether the #GST or credit allowed… https://t.co/HzAWic7uss,"['gst', 'authority', 'seeks', 'inputs', 'bhartiairtel', 'indigo', 'gst', 'credit']",positive
"RT @abhisatna: That's why mine too AKSHAY's Fav movie is #padman
By #gst removing  there's 300cr Rs is saved every day 🙌
So for me #padman…","['rt', 'mine', 'fav', 'movie', 'padman', 'gst', 'removing', 'rs', 'saved', 'day']",negative
#GST Council accepts 'transaction value' to tax hotel tariff https://t.co/r1skSJS2It,"['gst', 'council', 'accepts', 'transaction', 'value', 'tax', 'hotel', 'tariff']",negative
"RT @bsindia: #Centre staring at #GST revenue shortfall: Collection likely to be Rs 51,700 crore less than budgeted target of Rs 6 lakh cror…","['rt', 'centre', 'staring', 'gst', 'revenue', 'collection', 'rs', 'crore', 'budgeted', 'target', 'rs', 'lakh']",neutral
"RT @bsindia: #Centre staring at #GST revenue shortfall: Collection likely to be Rs 51,700 crore less than budgeted target of Rs 6 lakh cror…","['rt', 'centre', 'staring', 'gst', 'revenue', 'collection', 'rs', 'crore', 'budgeted', 'target', 'rs', 'lakh']",neutral
"On the wish list: Real estate, which is in the midst of a slowdown, may get a #tax boost from govt, reports… https://t.co/fhkXj9xlgw","['wish', 'real', 'estate', 'midst', 'slowdown', 'tax', 'boost', 'govt']",negative
RT @23SapphireAngel: Last night of the month for me for streaming. Come and hang out while me n the besties are playing FORTNITE! If we get…,"['rt', 'night', 'month', 'streaming', 'hang', 'besties', 'playing']",neutral
"CGST collection may be Rs 517 bn less than budgeted target of Rs 6,039 bn #GST with @nit_set https://t.co/93d0WZz1AL","['cgst', 'collection', 'rs', 'bn', 'budgeted', 'target', 'rs', 'bn', 'gst']",negative
Last night of the month for me for streaming. Come and hang out while me n the besties are playing FORTNITE! If we… https://t.co/1kcyS5Ac0M,"['night', 'month', 'streaming', 'hang', 'besties', 'playing']",negative
RT @mathewmantony: Sense prevailed.@BJP4India paid heed 2 #JPC advice 2 withdraw #FDRI .Intellects who advocated 4 @narendramodi &amp; @arunjai…,"['rt', 'sense', 'paid', 'heed', 'jpc', 'advice', 'withdraw', 'fdri', 'intellects', 'advocated']",negative
"RT @BJPLive: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/5mpJ7BuFFg","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
@PiyushGoyal #GST has been an everlasting boon from the beginning itself. The coward opposition are unable to diges… https://t.co/6zheQYAG9Q,"['gst', 'everlasting', 'boon', 'beginning', 'coward', 'opposition', 'unable']",negative
RT @mathewmantony: Sense prevailed.@BJP4India paid heed 2 #JPC advice 2 withdraw #FDRI .Intellects who advocated 4 @narendramodi &amp; @arunjai…,"['rt', 'sense', 'paid', 'heed', 'jpc', 'advice', 'withdraw', 'fdri', 'intellects', 'advocated']",negative
MAJOR PRE-DEPOSIT RELIEF TO APPELLANTS: Goods and Services Tax - #GST - By - Dr. Sanjiv Agarwal - Dated - 31-7-2018… https://t.co/yc2OAlw8Kj,"['major', 'relief', 'services', 'tax', 'gst', 'dr', 'sanjiv', 'agarwal', 'dated']",positive
"RT @bsindia: #Centre staring at #GST revenue shortfall: Collection likely to be Rs 51,700 crore less than budgeted target of Rs 6 lakh cror…","['rt', 'centre', 'staring', 'gst', 'revenue', 'collection', 'rs', 'crore', 'budgeted', 'target', 'rs', 'lakh']",neutral
"@Cow_Slips Yes—Very Specific Candles &amp; Pairs of Candles, Represent “Filled” &amp; “Unfilled “ Buy &amp; Sell orders. The St… https://t.co/lKTqN4wNei","['specific', 'candles', 'pairs', 'candles', 'represent', 'buy', 'sell']",negative
"RT @bsindia: #Centre staring at #GST revenue shortfall: Collection likely to be Rs 51,700 crore less than budgeted target of Rs 6 lakh cror…","['rt', 'centre', 'staring', 'gst', 'revenue', 'collection', 'rs', 'crore', 'budgeted', 'target', 'rs', 'lakh']",neutral
#Malaysian government to table bill to repeal the unpopular #GST (Goods &amp; Services Tax) in #Parliament today https://t.co/VI6gaebld3,"['malaysian', 'government', 'table', 'bill', 'repeal', 'unpopular', 'gst', 'services', 'parliament']",neutral
Sense prevailed.@BJP4India paid heed 2 #JPC advice 2 withdraw #FDRI .Intellects who advocated 4 @narendramodi &amp;… https://t.co/2LF5LrODww,"['sense', 'paid', 'heed', 'jpc', 'advice', 'withdraw', 'fdri', 'intellects', 'advocated']",negative
"RT @BJP4Delhi: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/t8CkqCB7K4","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
"RT @IshwarParmarMLA: 1 Year of #GST: Cleaner Economy with Increasing Formalisation
https://t.co/9qPtgi6IRq
#GSTForNewIndia https://t.co/3Nv…","['rt', 'cleaner', 'economy', 'increasing', 'formalisation', 'gstfornewindia']",neutral
"RT @IshwarParmarMLA: One Year of #GST: Decreasing Prices helping poor &amp; middle class
https://t.co/9qPtgi6IRq

#GSTForNewIndia https://t.co/…","['rt', 'decreasing', 'prices', 'helping', 'poor', 'middle', 'class', 'gstfornewindia']",negative
"RT @IshwarParmarMLA: One Year of #GST: Increasing Transparency
https://t.co/9qPtgi6IRq

#GSTForNewIndia
#GSTAtOne https://t.co/H9RNpMmE33","['rt', 'increasing', 'transparency', 'gstfornewindia', 'gstatone']",neutral
"RT @abhisatna: That's why mine too AKSHAY's Fav movie is #padman
By #gst removing  there's 300cr Rs is saved every day 🙌
So for me #padman…","['rt', 'mine', 'fav', 'movie', 'padman', 'gst', 'removing', 'rs', 'saved', 'day']",negative
"RT @BJPLive: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/5mpJ7BuFFg","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
"Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers.

via MyNt https://t.co/1ihpEpvVQk","['indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers', 'via', 'mynt']",neutral
"RT @IshwarParmarMLA: By cutting down the #GST from 12% to 5% on these important items, this initiative by Central Government once again win…","['rt', 'cutting', 'gst', 'items', 'initiative', 'central', 'government']",neutral
RT @HemantSirohi1: @ashwaniattrish @ASKGST_MOPNG @spatil002 @jeetu_katiyar @shankulmisra @PPTA17 @AshutoshJindalS @dpradhanbjp @UPPTA1 @Ind…,['rt'],neutral
RT @MahilaCongress: We thank @RahulGandhi for his appreciation and encouragement for @sushmitadevmp &amp; @MahilaCongress #taxfreewings and #Sw…,"['rt', 'thank', 'appreciation', 'encouragement', 'taxfreewings']",neutral
"RT @bsindia: #Centre staring at #GST revenue shortfall: Collection likely to be Rs 51,700 crore less than budgeted target of Rs 6 lakh cror…","['rt', 'centre', 'staring', 'gst', 'revenue', 'collection', 'rs', 'crore', 'budgeted', 'target', 'rs', 'lakh']",neutral
"RT @sandipsabharwal: As usual, useless analysis by rating agencies. 
#MOODY's says #GST rate cuts will pressure fiscal consolidation. 
They…","['rt', 'usual', 'useless', 'analysis', 'rating', 'agencies', 'gst', 'rate', 'cuts', 'pressure', 'fiscal', 'consolidation']",neutral
"RT @bsindia: #Centre staring at #GST revenue shortfall: Collection likely to be Rs 51,700 crore less than budgeted target of Rs 6 lakh cror…","['rt', 'centre', 'staring', 'gst', 'revenue', 'collection', 'rs', 'crore', 'budgeted', 'target', 'rs', 'lakh']",neutral
"#Centre staring at #GST revenue shortfall: Collection likely to be Rs 51,700 crore less than budgeted target of Rs… https://t.co/DNtucntOYa","['centre', 'staring', 'gst', 'revenue', 'collection', 'rs', 'crore', 'budgeted', 'target']",negative
"RT @IshwarParmarMLA: 1 Year of #GST: Cleaner Economy with Increasing Formalisation
https://t.co/9qPtgi6IRq
#GSTForNewIndia https://t.co/3Nv…","['rt', 'cleaner', 'economy', 'increasing', 'formalisation', 'gstfornewindia']",neutral
"RT @IshwarParmarMLA: One Year of #GST: Decreasing Prices helping poor &amp; middle class
https://t.co/9qPtgi6IRq

#GSTForNewIndia https://t.co/…","['rt', 'decreasing', 'prices', 'helping', 'poor', 'middle', 'class', 'gstfornewindia']",negative
"RT @IshwarParmarMLA: One Year of #GST: Increasing Transparency
https://t.co/9qPtgi6IRq

#GSTForNewIndia
#GSTAtOne https://t.co/H9RNpMmE33","['rt', 'increasing', 'transparency', 'gstfornewindia', 'gstatone']",neutral
"RT @manishkp243: 17 indirect tax in pre #GST era got INR 8.5 Lakh Cr in 2016-17 despite demo, it was highest in past 6yr. Post #GST in 2017…","['rt', 'indirect', 'tax', 'pre', 'gst', 'era', 'inr', 'lakh', 'cr', 'despite', 'demo', 'past', 'post', 'gst']",neutral
Over half of the 96 lakh regular taxpayers registered for #GST have an annual revenue below the Rs 20-lakh threshol… https://t.co/erqnjTdp80,"['half', 'lakh', 'regular', 'taxpayers', 'registered', 'gst', 'annual', 'revenue', 'below', 'rs']",positive
"RT @IshwarParmarMLA: By cutting down the #GST from 12% to 5% on these important items, this initiative by Central Government once again win…","['rt', 'cutting', 'gst', 'items', 'initiative', 'central', 'government']",neutral
"RT @FinancialXpress: Planning to buy electronics? #Samsung, #Godrej, others reduce prices after #GST rate cut; here's list 

https://t.co/l…","['rt', 'planning', 'buy', 'electronics', 'samsung', 'godrej', 'reduce', 'prices', 'gst', 'rate', 'list']",neutral
"RT @Aartiii_: Feminine hygiene now tax free in India .. Sanitary napkins out of GST net 👍✌️
Periods,Happy Independence day !!
Thank you 🙏 @…","['rt', 'feminine', 'hygiene', 'tax', 'free', 'india', 'sanitary', 'napkins', 'gst', 'net', 'independence', 'day', 'thank']",neutral
"RT @IshwarParmarMLA: One Year of #GST: Increasing Transparency
https://t.co/9qPtgi6IRq

#GSTForNewIndia
#GSTAtOne https://t.co/H9RNpMmE33","['rt', 'increasing', 'transparency', 'gstfornewindia', 'gstatone']",neutral
"RT @BJPLive: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/5mpJ7BuFFg","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
"RT @FinancialXpress: Planning to buy electronics? #Samsung, #Godrej, others reduce prices after #GST rate cut; here's list 

https://t.co/l…","['rt', 'planning', 'buy', 'electronics', 'samsung', 'godrej', 'reduce', 'prices', 'gst', 'rate', 'list']",neutral
"RT @IshwarParmarMLA: One Year of #GST: Decreasing Prices helping poor &amp; middle class
https://t.co/9qPtgi6IRq

#GSTForNewIndia https://t.co/…","['rt', 'decreasing', 'prices', 'helping', 'poor', 'middle', 'class', 'gstfornewindia']",negative
"RT @IshwarParmarMLA: 1 Year of #GST: Cleaner Economy with Increasing Formalisation
https://t.co/9qPtgi6IRq
#GSTForNewIndia https://t.co/3Nv…","['rt', 'cleaner', 'economy', 'increasing', 'formalisation', 'gstfornewindia']",neutral
"RT @abhisatna: That's why mine too AKSHAY's Fav movie is #padman
By #gst removing  there's 300cr Rs is saved every day 🙌
So for me #padman…","['rt', 'mine', 'fav', 'movie', 'padman', 'gst', 'removing', 'rs', 'saved', 'day']",negative
"RT @abhisatna: That's why mine too AKSHAY's Fav movie is #padman
By #gst removing  there's 300cr Rs is saved every day 🙌
So for me #padman…","['rt', 'mine', 'fav', 'movie', 'padman', 'gst', 'removing', 'rs', 'saved', 'day']",negative
RT @HemantSirohi1: @ashwaniattrish @ASKGST_MOPNG @spatil002 @jeetu_katiyar @shankulmisra @PPTA17 @AshutoshJindalS @dpradhanbjp @UPPTA1 @Ind…,['rt'],neutral
RT @AshishGulati87: Taxing ready to move #properties of #builders would be a dampener for those who intend to #build and then #Sell in orde…,"['rt', 'taxing', 'ready', 'move', 'properties', 'builders', 'dampener', 'intend', 'build', 'sell']",neutral
Taxing ready to move #properties of #builders would be a dampener for those who intend to #build and then #Sell in… https://t.co/iNnFiFFjDE,"['taxing', 'ready', 'move', 'properties', 'builders', 'dampener', 'intend', 'build', 'sell']",negative
"That's why mine too AKSHAY's Fav movie is #padman
By #gst removing  there's 300cr Rs is saved every day 🙌
So for me… https://t.co/akqEsf2IMx","['mine', 'fav', 'movie', 'padman', 'gst', 'removing', 'rs', 'saved', 'day']",negative
"Planning to buy electronics? #Samsung, #Godrej, others reduce prices after #GST rate cut; here's list… https://t.co/oBae7dHNiL","['planning', 'buy', 'electronics', 'samsung', 'godrej', 'reduce', 'prices', 'gst', 'rate']",neutral
"RT @IshwarParmarMLA: 1 Year of #GST: Cleaner Economy with Increasing Formalisation
https://t.co/9qPtgi6IRq
#GSTForNewIndia https://t.co/3Nv…","['rt', 'cleaner', 'economy', 'increasing', 'formalisation', 'gstfornewindia']",neutral
"RT @IshwarParmarMLA: One Year of #GST: Decreasing Prices helping poor &amp; middle class
https://t.co/9qPtgi6IRq

#GSTForNewIndia https://t.co/…","['rt', 'decreasing', 'prices', 'helping', 'poor', 'middle', 'class', 'gstfornewindia']",negative
"RT @IshwarParmarMLA: One Year of #GST: Increasing Transparency
https://t.co/9qPtgi6IRq

#GSTForNewIndia
#GSTAtOne https://t.co/H9RNpMmE33","['rt', 'increasing', 'transparency', 'gstfornewindia', 'gstatone']",neutral
"RT @IshwarParmarMLA: By cutting down the #GST from 12% to 5% on these important items, this initiative by Central Government once again win…","['rt', 'cutting', 'gst', 'items', 'initiative', 'central', 'government']",neutral
The returns form was cleared by the Goods and Services Tax Council in its last meeting on 21 July. #GST #Sahaj… https://t.co/kdT2qEO39H,"['returns', 'form', 'cleared', 'services', 'tax', 'council', 'meeting', 'july', 'gst']",positive
RT @HemantSirohi1: @ashwaniattrish @ASKGST_MOPNG @spatil002 @jeetu_katiyar @shankulmisra @PPTA17 @AshutoshJindalS @dpradhanbjp @UPPTA1 @Ind…,['rt'],neutral
RT @HemantSirohi1: @ashwaniattrish @ASKGST_MOPNG @spatil002 @jeetu_katiyar @shankulmisra @PPTA17 @AshutoshJindalS @dpradhanbjp @UPPTA1 @Ind…,['rt'],neutral
RT @HemantSirohi1: @ashwaniattrish @ASKGST_MOPNG @spatil002 @jeetu_katiyar @shankulmisra @PPTA17 @AshutoshJindalS @dpradhanbjp @UPPTA1 @Ind…,['rt'],neutral
RT @HemantSirohi1: @ashwaniattrish @ASKGST_MOPNG @spatil002 @jeetu_katiyar @shankulmisra @PPTA17 @AshutoshJindalS @dpradhanbjp @UPPTA1 @Ind…,['rt'],neutral
"RT @FPA_India: Mr. Rohan Paste, @FPA_India Central Executive Committee member (#Youth), writes about women's and girls' need to access #men…","['rt', 'rohan', 'paste', 'central', 'executive', 'committee', 'writes', 'girls', 'access']",neutral
"RT @FinancialXpress: #GST rate cut: Modi’s efforts to revive economy may come under pressure; Moody’s explains how

https://t.co/ZhPbsPdnLO…","['rt', 'gst', 'rate', 'efforts', 'revive', 'economy', 'explains']",neutral
#GST rate cut: Modi’s efforts to revive economy may come under pressure; Moody’s explains how… https://t.co/tDZL2F5dEC,"['gst', 'rate', 'efforts', 'revive', 'economy', 'explains']",negative
RT @HemantSirohi1: @ashwaniattrish @ASKGST_MOPNG @spatil002 @jeetu_katiyar @shankulmisra @PPTA17 @AshutoshJindalS @dpradhanbjp @UPPTA1 @Ind…,['rt'],neutral
RT @HemantSirohi1: @ashwaniattrish @ASKGST_MOPNG @spatil002 @jeetu_katiyar @shankulmisra @PPTA17 @AshutoshJindalS @dpradhanbjp @UPPTA1 @Ind…,['rt'],neutral
@ashwaniattrish @ASKGST_MOPNG @spatil002 @jeetu_katiyar @shankulmisra @PPTA17 @AshutoshJindalS @dpradhanbjp @UPPTA1… https://t.co/BSaZYTF5uY,[],negative
@ashwaniattrish @ASKGST_MOPNG @spatil002 @jeetu_katiyar @shankulmisra @PPTA17 @AshutoshJindalS @dpradhanbjp @UPPTA1… https://t.co/l574alI9Ng,[],negative
RT @the_hindu: Rating agency Moody’s estimate the revenue loss from the most recent GST tax cuts to be about 0.04%-0.08% of GDP annually. #…,"['rt', 'rating', 'agency', 'estimate', 'revenue', 'loss', 'recent', 'gst', 'tax', 'cuts', 'gdp', 'annually']",neutral
#GST Returns date Extended https://t.co/CcRHS9JFUw,"['gst', 'returns', 'date', 'extended']",positive
"RT @GoWebXpress: Here is the glimpse of our special training session on ""E-way Bill Integration in WebXpress"" conducted on 27th July! #gst…","['rt', 'glimpse', 'special', 'training', 'session', 'bill', 'integration', 'webxpress', 'conducted']",neutral
"RT @ELPIndia: GST Update by @ELPIndia 
#ELP #GST
Read detailed update here: https://t.co/lWMNK7XDDX https://t.co/mR3i3V5MXl","['rt', 'gst', 'update', 'elp', 'gst', 'read', 'detailed', 'update']",neutral
"Very disappointed that @REI will no longer ship to #australia thanks to the new #gst rules. As a #petite #hiker, th… https://t.co/Hupd0nUKty","['disappointed', 'ship', 'australia', 'thanks', 'gst', 'rules', 'petite', 'hiker']",positive
"Assalamualaikum and good morning!

We can't wait to see you at the SST Reborn Seminar, organised by @SalihinGroup i… https://t.co/TMdw54Gr4V","['assalamualaikum', 'wait', 'sst', 'reborn', 'seminar', 'organised']",positive
"RT @YTFez: We live! Quick game of fornite then @SWTOR LETS GO
#TeamB42 #GST #BeardedBeauties 

@B42community 
@gst_global 
@BBtwitchRTs 

@…","['rt', 'quick', 'game', 'fornite', 'teamb42', 'gst', 'beardedbeauties']",neutral
"RT @BSYBJP: By targeting the most trusted leader of the Nation, calling #Surgicalstrike #Demonetisation #GST as jumal @RahulGandhi once aga…","['rt', 'targeting', 'trusted', 'leader', 'nation', 'calling', 'surgicalstrike', 'demonetisation', 'gst', 'jumal']",neutral
"RT @manishkp243: 17 indirect tax in pre #GST era got INR 8.5 Lakh Cr in 2016-17 despite demo, it was highest in past 6yr. Post #GST in 2017…","['rt', 'indirect', 'tax', 'pre', 'gst', 'era', 'inr', 'lakh', 'cr', 'despite', 'demo', 'past', 'post', 'gst']",neutral
RT @gsthelpline: The multinational companies have cleared the reason for not passing the GST benefits to the consumers and the reason itsel…,"['rt', 'multinational', 'companies', 'cleared', 'reason', 'passing', 'gst', 'benefits', 'consumers', 'reason']",neutral
"RT @gsthelpline: The much-awaited Goods and Services Tax Appellate Tribunal (GST-AT) has been given approval from the GST Council.
#GSTCoun…","['rt', 'services', 'tax', 'appellate', 'tribunal', 'approval', 'gst', 'council']",neutral
RT @gsthelpline: The GST council has approved a simplified GST return filing form in which it has given the basic principles of the latest…,"['rt', 'gst', 'council', 'approved', 'simplified', 'gst', 'return', 'filing', 'form', 'basic', 'principles']",positive
"RT @ET_Wealth: Consumption #stocks are likely to gain from #GST rate cut
https://t.co/j6zBEwhAEM https://t.co/2WAMmhZe5h","['rt', 'consumption', 'stocks', 'gain', 'gst', 'rate', 'cut']",neutral
"RT @BJP4Delhi: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/t8CkqCB7K4","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
@jarrod_west @PlaymakerCamp Hahaha never forget! You’re up next J-West #GST,"['hahaha', 'gst']",positive
"RT @BJP4Delhi: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/t8CkqCB7K4","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
Go check this man out if you havent already and show him some love. #GST https://t.co/Atr3Sr1kG5,"['check', 'havent', 'love', 'gst']",positive
"RT @BJPLive: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/5mpJ7BuFFg","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
"RT @manishkp243: 17 indirect tax in pre #GST era got INR 8.5 Lakh Cr in 2016-17 despite demo, it was highest in past 6yr. Post #GST in 2017…","['rt', 'indirect', 'tax', 'pre', 'gst', 'era', 'inr', 'lakh', 'cr', 'despite', 'demo', 'past', 'post', 'gst']",neutral
"17 indirect tax in pre #GST era got INR 8.5 Lakh Cr in 2016-17 despite demo, it was highest in past 6yr. Post #GST… https://t.co/Uk4JUTnuoV","['indirect', 'tax', 'pre', 'gst', 'era', 'inr', 'lakh', 'cr', 'despite', 'demo', 'past', 'post']",positive
RT @MahilaCongress: We thank @RahulGandhi for his appreciation and encouragement for @sushmitadevmp &amp; @MahilaCongress #taxfreewings and #Sw…,"['rt', 'thank', 'appreciation', 'encouragement', 'taxfreewings']",neutral
RT @Ambiencerajat: @milisilichilli @jeetsa01 @sengarajay235 @jeetensingh @hindustanse @dharmu_thakur @gauravs_soni05 @nupur11 @singing_sing…,['rt'],neutral
"RT @BJP4India: Shri @ArunJaitley writes on 'Two Significant Reforms of the Week', the #GST rate reduction and the passage of the Prevention…","['rt', 'shri', 'writes', 'significant', 'reforms', 'week', 'gst', 'rate', 'reduction', 'passage']",neutral
RT @Ambiencerajat: @milisilichilli @jeetsa01 @sengarajay235 @jeetensingh @hindustanse @dharmu_thakur @gauravs_soni05 @nupur11 @singing_sing…,['rt'],neutral
RT @Ambiencerajat: @milisilichilli @jeetsa01 @sengarajay235 @jeetensingh @hindustanse @dharmu_thakur @gauravs_soni05 @nupur11 @singing_sing…,['rt'],neutral
"RT @BJP4India: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/V4Tk0ZQTnF","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
"RT @Vaishucomrade: Yes It is ""न्यू इंडिया"" because the old India had no #LynchRaj No #Kathua No #Demonitazation No #Jumla No #GST
We can't…","['rt', 'yes', 'india', 'lynchraj', 'kathua', 'demonitazation', 'jumla', 'gst']",neutral
"RT @BJP4Delhi: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/t8CkqCB7K4","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
"RT @BJP4India: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/V4Tk0ZQTnF","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
"RT @BJP4Delhi: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/t8CkqCB7K4","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
Health of hospital chains worsens due to #GST flaws https://t.co/GBZ9ny7RnF https://t.co/1or0qV1n2G,"['health', 'hospital', 'chains', 'worsens', 'due', 'gst', 'flaws']",negative
Small traders to be exempt from #GST registration https://t.co/MuxXUTkMF3 https://t.co/WIh0fXWctq,"['traders', 'exempt', 'gst', 'registration']",positive
"RT @BJP4India: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/V4Tk0ZQTnF","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
"Ready to go! Sorry for the delay 😘but come say hi or just quietly watch me die 100x! 
#fallout4 #gst #playstationnation","['ready', 'sorry', 'delay', 'hi', 'quietly', 'watch', 'die', 'fallout4', 'gst', 'playstationnation']",negative
CBIC releases draft Simplified #GST Return Formats- Key features https://t.co/iBLlOAYBWf #TGI #goodsandservicestax,"['cbic', 'releases', 'draft', 'simplified', 'gst', 'return', 'key', 'features', 'tgi', 'goodsandservicestax']",neutral
#GST Payable on Transportation charges even if transporter is not a GTA https://t.co/ssK99lmvy6 #TGI,"['gst', 'payable', 'transportation', 'charges', 'transporter', 'gta', 'tgi']",negative
Amount paid for #GST rate diff. after effecting supply can’t be considered as part of… https://t.co/GN3R0v4Mnc #TGI,"['amount', 'paid', 'gst', 'rate', 'diff', 'effecting', 'supply', 'considered', 'tgi']",positive
"RT @YTFez: We live! Quick game of fornite then @SWTOR LETS GO
#TeamB42 #GST #BeardedBeauties 

@B42community 
@gst_global 
@BBtwitchRTs 

@…","['rt', 'quick', 'game', 'fornite', 'teamb42', 'gst', 'beardedbeauties']",neutral
"RT @BJPLive: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/5mpJ7BuFFg","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
"RT @BJPLive: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/5mpJ7BuFFg","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
@PiyushGoyal @FinMinIndia Should i tell him or show him about #GST,"['tell', 'gst']",negative
RT @MahilaCongress: We thank @RahulGandhi for his appreciation and encouragement for @sushmitadevmp &amp; @MahilaCongress #taxfreewings and #Sw…,"['rt', 'thank', 'appreciation', 'encouragement', 'taxfreewings']",neutral
"RT @BJPLive: Indian industries hail #GST revamp, pass on benefits of #GST rate cuts to the consumers. https://t.co/5mpJ7BuFFg","['rt', 'indian', 'industries', 'hail', 'gst', 'revamp', 'pass', 'benefits', 'gst', 'rate', 'cuts', 'consumers']",neutral
"RT @GentleMohan: Till now, these were the things women paid heavily for due to poor #GST implementation
https://t.co/0875ndlMXm","['rt', 'till', 'women', 'paid', 'heavily', 'due', 'poor', 'gst', 'implementation']",neutral
It would be nice if #governmentofindia can bring #GST to 5% level for all the products except luxurious items. Atle… https://t.co/O7GMjJHfDK,"['nice', 'governmentofindia', 'bring', 'gst', 'level', 'products', 'except', 'luxurious', 'items']",negative
"RT @tallysolutions: Off-season hotel room rates may drop after GST changes - Livemint - https://t.co/z9dc9orbq5
#GST #Hotel","['rt', 'hotel', 'rates', 'drop', 'gst', 'changes', 'livemint', 'gst', 'hotel']",neutral
"RT @YTFez: We live! Quick game of fornite then @SWTOR LETS GO
#TeamB42 #GST #BeardedBeauties 

@B42community 
@gst_global 
@BBtwitchRTs 

@…","['rt', 'quick', 'game', 'fornite', 'teamb42', 'gst', 'beardedbeauties']",neutral
