tweets,features,sentiment
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now ND… https://t.co/PhAqKBVIU7","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"@ANI After successful #MonsoonSession 
#NoConfidenceMotion
#RajyasabhaDeputychairman @RahulGandhi on Holiday of Eng… https://t.co/X33jJO7jW6","['successful', 'monsoonsession', 'noconfidencemotion', 'rajyasabhadeputychairman', 'holiday']",positive
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now ND… https://t.co/NxolrhzCeZ","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"First #NoConfidenceMotion drama 
Now NDA’s Harivansh wins #RajyaSabhaDeputyChairman election.
NDA = 122
UPA+ = 98
A… https://t.co/C5YEGk5jTx","['noconfidencemotion', 'drama', 'harivansh', 'wins', 'rajyasabhadeputychairman', 'election', 'nda']",positive
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"Big win for #NDA. 
NDA candidate Sri Harivansh Narayan Singh wins the Deputy Chairman test convincingly with 125 vo… https://t.co/4SStcUQXRV","['win', 'nda', 'nda', 'candidate', 'sri', 'harivansh', 'narayan', 'singh', 'wins', 'deputy', 'chairman', 'test', 'convincingly']",positive
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"Cross voting by Non-NDA parties continues in #RSPoll,
as had happened during #NoConfidenceMotion in July.
#CracksInMahaghatabhandan ?","['cross', 'voting', 'parties', 'continues', 'rspoll', 'happened', 'noconfidencemotion', 'july', 'cracksinmahaghatabhandan']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @abhishkJntrMnt: #NoConfidenceMotion
@INCIndiaLive @pvssarma @ANI @MinhazMerchant @sunetrac @IYC @akhileshsharma1 
@SharmaKhemchand @Kap…",['noconfidencemotion'],negative
"RT @abhishkJntrMnt: #NoConfidenceMotion
@IndiaToday @abpnewstv @IYCUttarakhand @loksabhatv @yschowdary @akhileshanandd @SudhanshuBJP @Sandi…",['noconfidencemotion'],negative
"RT @abhishkJntrMnt: #NoConfidenceMotion
To what extent can the Haryana Govt go to hide Truth behind Barwala kand!
#खट्टर_का_काला_चिठ्ठा  
@…","['noconfidencemotion', 'extent', 'haryana', 'govt', 'hide', 'truth', 'barwala']",negative
"RT @abhishkJntrMnt: #खट्टर_का_काला_चिठ्ठा  
#NoConfidenceMotion
@HarshadeSilvaMP @MohamedNasheed @NalakaG @akashbanerjee @hmtvlive @TV9Telu…",['noconfidencemotion'],negative
"RT @abhishkJntrMnt: Rahul Gandhi
#NoConfidenceMotion
Watch how the the honest soldier is wrongly framed into the Sedition case.
#फौजी_का_अप…","['rahul', 'gandhi', 'noconfidencemotion', 'watch', 'honest', 'soldier', 'wrongly', 'framed', 'sedition']",positive
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @PuriVirender: #NDA candidate for #RajyaSabha Deputy Chairman post #HarivanshNarayanSingh won 
@narendramodi &amp; @AmitShah 's floor manage…","['nda', 'candidate', 'rajyasabha', 'deputy', 'chairman', 'post', 'harivanshnarayansingh', 'won', 'floor']",positive
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
